steps,forecast_index,predicted_mean,strain,train_idx,hyp
14,180,51114.19116254529,alpha,167,1
15,181,51581.14980509368,alpha,167,1
16,182,52055.13031671048,alpha,167,1
17,183,52536.272708365024,alpha,167,1
18,184,53024.72306942298,alpha,167,1
19,185,53520.63213238032,alpha,167,1
20,186,54024.15411056376,alpha,167,1
21,187,54535.44576508811,alpha,167,1
1,167,51535.67210539803,alpha,167,2
2,168,49307.0523326844,alpha,167,2
3,169,52372.300155777484,alpha,167,2
4,170,52053.196399156004,alpha,167,2
5,171,53775.22675378993,alpha,167,2
6,172,54505.46706908196,alpha,167,2
7,173,55925.32565921545,alpha,167,2
8,174,57029.5957794562,alpha,167,2
9,175,58394.17135180533,alpha,167,2
10,176,59697.793531142175,alpha,167,2
11,177,61129.97325756401,alpha,167,2
12,178,62583.736819684505,alpha,167,2
13,179,64122.232900857925,alpha,167,2
14,180,65711.90220160782,alpha,167,2
15,181,67375.23194821179,alpha,167,2
16,182,69102.71705442294,alpha,167,2
17,183,70903.32230944932,alpha,167,2
18,184,72775.56550431997,alpha,167,2
19,185,74724.1378140971,alpha,167,2
20,186,76750.36112823337,alpha,167,2
21,187,78857.65758956969,alpha,167,2
1,167,52232.675624003634,alpha,167,3
2,168,52841.77609647997,alpha,167,3
3,169,52933.16558309458,alpha,167,3
4,170,53779.293448986486,alpha,167,3
5,171,53572.936599308625,alpha,167,3
6,172,53490.003404023126,alpha,167,3
7,173,54811.95615865104,alpha,167,3
8,174,55674.333701906726,alpha,167,3
9,175,56609.62666183524,alpha,167,3
10,176,57106.15912465565,alpha,167,3
11,177,57521.08483685739,alpha,167,3
12,178,58000.80629298277,alpha,167,3
13,179,58650.56556031667,alpha,167,3
14,180,59478.68356987275,alpha,167,3
15,181,60295.07470353879,alpha,167,3
16,182,61026.37085733004,alpha,167,3
17,183,61735.548121659085,alpha,167,3
18,184,62445.10838795267,alpha,167,3
19,185,63237.53918347694,alpha,167,3
20,186,64124.16451839544,alpha,167,3
21,187,65058.708118392155,alpha,167,3
1,174,61187.018745255475,alpha,174,1
2,175,62281.105348768404,alpha,174,1
3,176,63532.864610499426,alpha,174,1
4,177,64794.44451792353,alpha,174,1
5,178,66102.1205435182,alpha,174,1
6,179,67448.41689908963,alpha,174,1
7,180,68836.33152674703,alpha,174,1
8,181,70266.42985222493,alpha,174,1
9,182,71739.91419513912,alpha,174,1
10,183,73257.89193231701,alpha,174,1
11,184,74821.5486383882,alpha,174,1
12,185,76432.10621931581,alpha,174,1
13,186,78090.83251670779,alpha,174,1
14,187,79799.03893242756,alpha,174,1
15,188,81558.08114096784,alpha,174,1
16,189,83369.35927685062,alpha,174,1
17,190,85234.31843359233,alpha,174,1
18,191,87154.44925541052,alpha,174,1
19,192,89131.28865694616,alpha,174,1
20,193,91166.42064835693,alpha,174,1
21,194,93261.47725911916,alpha,174,1
1,174,62538.8192717433,alpha,174,2
2,175,63830.80196674913,alpha,174,2
3,176,65543.31388197094,alpha,174,2
4,177,67083.38654273376,alpha,174,2
5,178,68901.75736331567,alpha,174,2
6,179,70733.43493462354,alpha,174,2
7,180,72692.29237908125,alpha,174,2
8,181,74722.71948885173,alpha,174,2
9,182,76860.20355416834,alpha,174,2
10,183,79091.10337614268,alpha,174,2
11,184,81426.74301223457,alpha,174,2
12,185,83866.24817436188,alpha,174,2
13,186,86415.61010951549,alpha,174,2
14,187,89077.68219774961,alpha,174,2
15,188,91857.30124996603,alpha,174,2
16,189,94758.65275770426,alpha,174,2
17,190,97786.62810982019,alpha,174,2
18,191,100946.12168814987,alpha,174,2
19,192,104242.39371798933,alpha,174,2
20,193,107680.88750293851,alpha,174,2
21,194,111267.33044084907,alpha,174,2
1,174,62189.23565359786,alpha,174,3
2,175,65516.91143205762,alpha,174,3
3,176,66513.68835778534,alpha,174,3
4,177,66722.11699474603,alpha,174,3
5,178,66326.90732919425,alpha,174,3
6,179,66602.37280100212,alpha,174,3
7,180,67728.23471404612,alpha,174,3
8,181,69111.33577083424,alpha,174,3
9,182,70338.91509119049,alpha,174,3
10,183,71049.14411348477,alpha,174,3
11,184,71521.9881478399,alpha,174,3
12,185,72083.20059611276,alpha,174,3
13,186,72896.53595835716,alpha,174,3
14,187,73937.50538272038,alpha,174,3
15,188,75001.23710272834,alpha,174,3
16,189,75965.87597835064,alpha,174,3
17,190,76840.45220019296,alpha,174,3
18,191,77719.2400855273,alpha,174,3
19,192,78696.57052952424,alpha,174,3
20,193,79790.15972809494,alpha,174,3
21,194,80957.92367400974,alpha,174,3
1,181,60982.97866541232,alpha,181,1
