steps,forecast_index,predicted_mean,strain,train_idx,hyp
5,164,75561.33414168633,alpha,160,3
6,165,78991.32694746042,alpha,160,3
7,166,86020.98040172807,alpha,160,3
8,167,96676.62098682788,alpha,160,3
9,168,109042.80585466581,alpha,160,3
10,169,120921.5037016063,alpha,160,3
11,170,131365.24330078112,alpha,160,3
12,171,141276.18823270267,alpha,160,3
13,172,152635.81572994613,alpha,160,3
14,173,167066.5169692596,alpha,160,3
15,174,184852.4806003545,alpha,160,3
16,175,204995.1078192948,alpha,160,3
17,176,226146.22723917034,alpha,160,3
18,177,247688.82375177066,alpha,160,3
19,178,270198.2170191624,alpha,160,3
20,179,295035.05403194646,alpha,160,3
21,180,323455.4462083222,alpha,160,3
1,167,45232.91264222635,alpha,167,1
2,168,43569.29970909466,alpha,167,1
3,169,42494.458009859554,alpha,167,1
4,170,40976.73798773519,alpha,167,1
5,171,39259.7819520067,alpha,167,1
6,172,37263.12948149099,alpha,167,1
7,173,34992.12676036556,alpha,167,1
8,174,32430.656376596835,alpha,167,1
9,175,29568.23503016716,alpha,167,1
10,176,26392.70020391346,alpha,167,1
11,177,22891.901220635948,alpha,167,1
12,178,19053.103348782523,alpha,167,1
13,179,14862.991304842082,alpha,167,1
14,180,10307.51408673497,alpha,167,1
15,181,5371.76195137186,alpha,167,1
16,182,39.82423219369957,alpha,167,1
17,183,-5705.359521405895,alpha,167,1
18,184,-11882.158561618766,alpha,167,1
19,185,-18510.419248960912,alpha,167,1
20,186,-25611.642801798444,alpha,167,1
21,187,-33209.172329141526,alpha,167,1
1,167,53484.750809902616,alpha,167,2
2,168,58454.308814576536,alpha,167,2
3,169,61867.511126877274,alpha,167,2
4,170,64834.06781411776,alpha,167,2
5,171,66236.75852189574,alpha,167,2
6,172,67060.71358291409,alpha,167,2
7,173,68679.81947261724,alpha,167,2
8,174,71364.44674434769,alpha,167,2
9,175,74782.20222549594,alpha,167,2
10,176,78426.73973240552,alpha,167,2
11,177,81902.91095509462,alpha,167,2
12,178,85141.81098846789,alpha,167,2
13,179,88354.09221604222,alpha,167,2
14,180,91817.77653732791,alpha,167,2
15,181,95702.11490479193,alpha,167,2
16,182,100014.61367690621,alpha,167,2
17,183,104657.9151812041,alpha,167,2
18,184,109529.77905385045,alpha,167,2
19,185,114594.24087853881,alpha,167,2
20,186,119891.34173941158,alpha,167,2
21,187,125499.81981138897,alpha,167,2
1,167,54708.653934826376,alpha,167,3
2,168,54030.82533122087,alpha,167,3
3,169,57914.848644228885,alpha,167,3
4,170,58355.00221441267,alpha,167,3
5,171,57351.835448046215,alpha,167,3
6,172,56256.92251558602,alpha,167,3
7,173,55057.108362588566,alpha,167,3
8,174,54879.13265725784,alpha,167,3
9,175,54665.581636163406,alpha,167,3
10,176,53928.290084053995,alpha,167,3
11,177,52185.62408910063,alpha,167,3
12,178,49521.50136225298,alpha,167,3
13,179,46385.386905203806,alpha,167,3
14,180,43122.10238582548,alpha,167,3
15,181,39800.41006342857,alpha,167,3
16,182,36142.34886132856,alpha,167,3
17,183,31790.476211277302,alpha,167,3
18,184,26545.262489348184,alpha,167,3
19,185,20456.48169900221,alpha,167,3
20,186,13722.335514930775,alpha,167,3
21,187,6498.7721645429265,alpha,167,3
1,174,60153.84462358324,alpha,174,1
2,175,60206.50802267058,alpha,174,1
3,176,60272.03905163069,alpha,174,1
4,177,60192.46224481033,alpha,174,1
5,178,60015.19894607221,alpha,174,1
6,179,59725.43673829301,alpha,174,1
7,180,59329.20749445858,alpha,174,1
8,181,58827.16564176331,alpha,174,1
9,182,58222.66345366076,alpha,174,1
10,183,57519.16883692472,alpha,174,1
11,184,56721.03931858598,alpha,174,1
12,185,55833.25612853338,alpha,174,1
13,186,54861.48465208784,alpha,174,1
14,187,53812.03076354633,alpha,174,1
15,188,52691.82600200863,alpha,174,1
16,189,51508.399362351454,alpha,174,1
17,190,50269.84865854429,alpha,174,1
18,191,48984.80738679731,alpha,174,1
19,192,47662.40845441288,alpha,174,1
20,193,46312.24451001553,alpha,174,1
21,194,44944.32516771637,alpha,174,1
1,174,61996.709351323545,alpha,174,2
2,175,65684.12498103525,alpha,174,2
3,176,68401.589308884,alpha,174,2
4,177,69980.8708414617,alpha,174,2
5,178,70354.57710853149,alpha,174,2
6,179,70238.04328300129,alpha,174,2
7,180,70441.7315807133,alpha,174,2
8,181,71248.77076825383,alpha,174,2
9,182,72516.39659180772,alpha,174,2
10,183,73850.36497951741,alpha,174,2
11,184,74900.10585514805,alpha,174,2
12,185,75554.88614180335,alpha,174,2
13,186,75926.9134706629,alpha,174,2
14,187,76221.28186320583,alpha,174,2
15,188,76591.60575589654,alpha,174,2
16,189,77066.84951171209,alpha,174,2
17,190,77572.18368696724,alpha,174,2
18,191,78002.01912274375,alpha,174,2
19,192,78288.49069105578,alpha,174,2
20,193,78428.08142522373,alpha,174,2
21,194,78463.68578643748,alpha,174,2
1,174,59925.951237745816,alpha,174,3
2,175,64442.860934974975,alpha,174,3
3,176,66975.14806426992,alpha,174,3
4,177,69277.329065406,alpha,174,3
5,178,69950.62197344052,alpha,174,3
6,179,69414.82713452564,alpha,174,3
7,180,69223.58933363063,alpha,174,3
8,181,69326.70960294537,alpha,174,3
9,182,70233.56784363696,alpha,174,3
10,183,71277.98670706316,alpha,174,3
11,184,71913.29775012261,alpha,174,3
12,185,71955.73612929904,alpha,174,3
13,186,71421.35280289152,alpha,174,3
14,187,70732.78825106518,alpha,174,3
15,188,70142.55981704348,alpha,174,3
16,189,69704.15056575218,alpha,174,3
17,190,69245.68432642415,alpha,174,3
18,191,68498.06344155245,alpha,174,3
19,192,67324.57529365376,alpha,174,3
20,193,65744.38954759517,alpha,174,3
21,194,63900.87694579258,alpha,174,3
1,181,58761.626747219794,alpha,181,1
2,182,57446.478794101495,alpha,181,1
3,183,55550.459627595104,alpha,181,1
4,184,53454.52780649154,alpha,181,1
5,185,51039.22654069853,alpha,181,1
6,186,48327.66692499353,alpha,181,1
7,187,45302.05326445347,alpha,181,1
8,188,41956.52302873564,alpha,181,1
9,189,38282.179191353265,alpha,181,1
10,190,34271.46210703302,alpha,181,1
11,191,29916.946825218292,alpha,181,1
12,192,25211.716611949916,alpha,181,1
13,193,20149.273949754992,alpha,181,1
14,194,14723.576839414804,alpha,181,1
15,195,8929.03407470195,alpha,181,1
16,196,2760.50803744352,alpha,181,1
17,197,-3786.6884591147827,alpha,181,1
18,198,-10716.797229342046,alpha,181,1
19,199,-18033.62275033597,alpha,181,1
20,200,-25740.542823877404,alpha,181,1
21,201,-33840.521936540375,alpha,181,1
1,181,61481.372085251845,alpha,181,2
2,182,63077.755277677206,alpha,181,2
3,183,63541.05609438801,alpha,181,2
4,184,62219.341912281234,alpha,181,2
5,185,59734.68894046149,alpha,181,2
6,186,57032.372132444056,alpha,181,2
7,187,54691.53751050541,alpha,181,2
8,188,52753.04651231365,alpha,181,2
9,189,50838.536322517786,alpha,181,2
10,190,48492.44102270855,alpha,181,2
11,191,45471.68268960691,alpha,181,2
12,192,41818.06487015216,alpha,181,2
13,193,37739.73597251321,alpha,181,2
14,194,33431.802181372186,alpha,181,2
15,195,28959.815248925006,alpha,181,2
16,196,24255.480043162825,alpha,181,2
17,197,19192.764730032766,alpha,181,2
18,198,13674.826794157503,alpha,181,2
19,199,7677.18776246137,alpha,181,2
20,200,1235.1820758504327,alpha,181,2
21,201,-5599.767190126469,alpha,181,2
1,181,59269.49094245862,alpha,181,3
2,182,61811.549323116895,alpha,181,3
3,183,62729.06406759424,alpha,181,3
4,184,61518.705947566545,alpha,181,3
5,185,59661.81392166857,alpha,181,3
6,186,56767.75174414902,alpha,181,3
7,187,54754.298779087374,alpha,181,3
8,188,53248.665392472176,alpha,181,3
9,189,52015.63610318466,alpha,181,3
10,190,50391.25820072298,alpha,181,3
11,191,47852.56620524288,alpha,181,3
12,192,44584.31059352285,alpha,181,3
13,193,40906.054868948064,alpha,181,3
14,194,37247.659291626536,alpha,181,3
15,195,33711.83308389585,alpha,181,3
16,196,30113.707653556834,alpha,181,3
17,197,26167.680126773193,alpha,181,3
18,198,21673.088818821125,alpha,181,3
19,199,16652.18996469467,alpha,181,3
20,200,11268.266987095587,alpha,181,3
21,201,5692.853842191864,alpha,181,3
1,188,56192.72848497004,alpha,188,1
2,189,54035.925505073465,alpha,188,1
3,190,51088.637125064466,alpha,188,1
4,191,47942.95644287554,alpha,188,1
5,192,44442.219898862124,alpha,188,1
6,193,40615.3756853315,alpha,188,1
7,194,36446.07830461617,alpha,188,1
8,195,31929.841729636046,alpha,188,1
9,196,27059.96064957387,alpha,188,1
10,197,21831.032515131912,alpha,188,1
11,198,16238.12193733362,alpha,188,1
12,199,10276.997891711726,alpha,188,1
13,200,3944.1020308918087,alpha,188,1
14,201,-2763.4198020596523,alpha,188,1
15,202,-9847.704819600796,alpha,188,1
16,203,-17310.15901868853,alpha,188,1
17,204,-25151.446456848207,alpha,188,1
18,205,-33371.480905023986,alpha,188,1
19,206,-41969.42025990451,alpha,188,1
20,207,-50943.66371583947,alpha,188,1
21,208,-60291.85178658379,alpha,188,1
1,188,62076.51028582128,alpha,188,2
2,189,60736.27236745972,alpha,188,2
3,190,57039.66611103667,alpha,188,2
4,191,51885.23138881521,alpha,188,2
5,192,46787.34784056293,alpha,188,2
6,193,42604.73931220034,alpha,188,2
7,194,39002.68895966979,alpha,188,2
8,195,35150.74702683184,alpha,188,2
9,196,30442.859759599436,alpha,188,2
10,197,24766.22909209039,alpha,188,2
11,198,18386.120022777002,alpha,188,2
12,199,11647.842121633235,alpha,188,2
13,200,4733.340846622828,alpha,188,2
14,201,-2393.9118198435754,alpha,188,2
15,202,-9888.430280555505,alpha,188,2
16,203,-17885.753426212817,alpha,188,2
17,204,-26426.50467450032,alpha,188,2
18,205,-35465.84949902631,alpha,188,2
19,206,-44931.66272448655,alpha,188,2
20,207,-54778.07483221078,alpha,188,2
21,208,-65003.15259026643,alpha,188,2
1,188,60035.158213778515,alpha,188,3
2,189,62113.47704584699,alpha,188,3
3,190,59017.67599668645,alpha,188,3
4,191,53039.588376851054,alpha,188,3
5,192,46638.09983631107,alpha,188,3
6,193,40388.39507323562,alpha,188,3
7,194,35878.73925445869,alpha,188,3
8,195,32287.749219825608,alpha,188,3
9,196,27785.615295695257,alpha,188,3
10,197,21606.549988204963,alpha,188,3
11,198,13566.368562024087,alpha,188,3
12,199,4490.0056276384275,alpha,188,3
13,200,-4618.703376221936,alpha,188,3
14,201,-13402.182374300552,alpha,188,3
15,202,-22127.86134253256,alpha,188,3
16,203,-31436.522754288395,alpha,188,3
17,204,-41828.71681609459,alpha,188,3
18,205,-53324.71959848981,alpha,188,3
19,206,-65567.46197684354,alpha,188,3
20,207,-78121.58384998399,alpha,188,3
21,208,-90769.90160304494,alpha,188,3
1,195,37635.02466803966,alpha,195,1
2,196,32796.46141017506,alpha,195,1
3,197,27613.63458096605,alpha,195,1
4,198,22033.655205272193,alpha,195,1
5,199,16057.954804524314,alpha,195,1
6,200,9678.774549348003,alpha,195,1
7,201,2890.953781636781,alpha,195,1
8,202,-4310.280873046613,alpha,195,1
9,203,-11928.904275422676,alpha,195,1
10,204,-19968.161994113747,alpha,195,1
11,205,-28430.546231186236,alpha,195,1
12,206,-37317.787870447835,alpha,195,1
13,207,-46630.845864975214,alpha,195,1
14,208,-56369.898473094756,alpha,195,1
15,209,-66534.33615422098,alpha,195,1
16,210,-77122.75658905444,alpha,195,1
17,211,-88132.96202853342,alpha,195,1
18,212,-99561.95913648067,alpha,195,1
19,213,-111405.96144090898,alpha,195,1
20,214,-123660.39447935444,alpha,195,1
21,215,-136319.90370125527,alpha,195,1
1,195,47613.971425726544,alpha,195,2
2,196,52542.47123985132,alpha,195,2
3,197,55137.50108070159,alpha,195,2
4,198,53418.71625946183,alpha,195,2
